ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersShares,foreignersRate,exhaustionShares,exhsuationRate,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
394800,6820,7100,6770,6840,1410497,9823101270,216975326760,31721539,1641123,5.171875,31721539,5.171875,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,유전체 분석 기반 희귀 유전질환 진단 검사 서비스,2024-11-14,WI410,건강관리,G35,건강관리
177900,7650,8300,7520,7940,1683543,13368810220,75896872000,9558800,261764,2.7402344,9558800,2.7402344,쓰리에이로직스,KOSDAQ,반도체 제조업,NFC/IoT SoC 및 모듈,2024-12-24,WI610,IT하드웨어,G45,IT
475400,27650,27750,26450,26550,139582,3734525650,310231811700,11684814,160235,1.3701172,11684814,1.3701172,씨메스,KOSDAQ,특수 목적용 기계 제조업,AI 기반 로봇 솔루션 및 3D 비전 솔루션,2024-10-24,WI230,기계,G20,산업재
109670,6940,6940,6750,6890,5727,39200710,40214187780,5836602,104430,1.7900391,5836602,1.7900391,씨싸이트,KOSDAQ,봉제의복 제조업,니트류 OEM,2023-12-21,WI310,"화장품,의류",G25,경기관련소비재
066790,0,0,0,1493,0,0,97271994227,65152039,200384,0.3100586,31924499,0.6298828,씨씨에스,KOSDAQ,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스,2003-05-30,__industryCode__,__industryName__,__sectorCode__,__sectorName__
222080,7000,7040,6850,6870,221287,1524059595,531544533930,77371839,6371267,8.2265625,77371839,8.2265625,씨아이에스,KOSDAQ,특수 목적용 기계 제조업,2차전지 제조설비,2015-09-02,WI630,IT가전,G45,IT
004920,1232,1281,1208,1281,347417,435524980,64134280833,50065793,509423,1.0195312,50065793,1.0195312,씨아이테크,KOSPI,영상 및 음향기기 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30,WI610,IT하드웨어,G45,IT
352480,43150,44600,42600,42950,45775,1989889700,430098765950,10013941,573867,5.7304688,10013941,5.7304688,씨앤씨인터내셔널,KOSDAQ,기타 화학제품 제조업,색조 화장품,2021-05-17,WI310,"화장품,의류",G25,경기관련소비재
264660,13110,13400,13020,13370,169953,2254326950,129972069640,9721172,352199,3.6191406,9721172,3.6191406,씨앤지하이테크,KOSDAQ,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치",2018-01-25,WI620,반도체,G45,IT
352700,2525,2535,2510,2525,27213,68666492,66349169975,26276899,288051,1.0996094,26276899,1.0996094,씨앤투스,KOSDAQ,화학섬유 제조업,"에어필터, 산업용 및 보건용 마스크",2021-01-28,WI310,"화장품,의류",G25,경기관련소비재
458870,59600,59600,57000,57900,144101,8390718600,733354452000,12665880,1014518,8.0078125,12665880,8.0078125,씨어스테크놀로지,KOSDAQ,의료용 기기 제조업,심전도검사솔루션 입원환자모니터링솔루션,2024-06-19,WI410,건강관리,G35,건강관리
297090,7200,7200,6990,7090,113757,803588860,193344300000,27270000,687368,2.5195312,27270000,2.5195312,씨에스베어링,KOSDAQ,일반 목적용 기계 제조업,"풍력용 선회베어링, 산업용 선회베어링",2019-11-21,WI230,기계,G20,산업재
112610,44850,45050,44000,44100,182483,8081100425,1859758872300,42171403,5491637,13.0234375,42171403,13.0234375,씨에스윈드,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,2014-11-27,WI100,에너지,G10,에너지
900120,630,632,621,624,145616,90973640,18756057216,30057784,0,0.0,30057784,0.0,씨엑스아이,KOSDAQ,기타 금융업,건강보조식품,2010-03-31,__industryCode__,__industryName__,__sectorCode__,__sectorName__
359090,1002,1023,990,1006,323920,325977607,57292717066,56951011,465944,0.8198242,56951011,0.8198242,씨엔알리서치,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",금융 지원 서비스,2020-09-23,WI410,건강관리,G35,건강관리
115530,436,437,421,427,98369,42037584,29020201000,67963000,1644179,2.4199219,67963000,2.4199219,씨엔플러스,KOSDAQ,전자부품 제조업,커넥터,2011-11-02,WI640,디스플레이,G45,IT
115480,617,617,605,611,51290,31324536,37041604938,60624558,197217,0.33007812,60624558,0.33007812,씨유메디칼,KOSDAQ,의료용 기기 제조업,심장제세동기,2011-12-15,WI410,건강관리,G35,건강관리
376290,3190,3220,3140,3175,10881,34533865,56062562500,17657500,12329687,69.8125,17657500,69.8125,씨유테크,KOSDAQ,전자부품 제조업,"휴대폰, 전장 등 실장부품",2021-10-08,WI610,IT하드웨어,G45,IT
189330,5350,5730,5220,5260,862227,4661219980,49350813840,9382284,237657,2.5292969,9382284,2.5292969,씨이랩,KOSDAQ,소프트웨어 개발 및 공급업,빅데이터플랫폼,2021-02-24,WI602,IT서비스,G45,IT
096530,26250,26350,25900,25950,157569,4101942750,1355264544300,52225994,8735657,16.734375,52225994,16.734375,씨젠,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",2010-09-10,WI410,건강관리,G35,건강관리
480370,10110,10200,10110,10130,12492,126758290,110770141930,10934861,73280,0.6699219,10934861,0.6699219,씨케이솔루션,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","드라이룸/클린룸 등 건물용 기계, 장비 설치 공사업",2025-03-17,WI230,기계,G20,산업재
101240,4520,4525,4480,4525,19857,89562675,49147789750,10861390,996899,9.1796875,10861390,9.1796875,씨큐브,KOSDAQ,기초 화학물질 제조업,진주광택안료,2011-11-08,WI110,화학,G15,소재
060590,7320,7380,7250,7320,49447,361520140,177005066400,24181020,539903,2.2304688,24181020,2.2304688,씨티씨바이오,KOSDAQ,의약품 제조업,"동물용항병원성제품, 생균효소제",2002-02-21,WI410,건강관리,G35,건강관리
308170,5120,5200,5090,5100,2220,11365295,43911000000,8610000,48796,0.5698242,8610000,0.5698242,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,WI300,자동차,G25,경기관련소비재
260930,5400,6500,5310,5900,4888247,29564481745,114115386900,19341591,326122,1.6904297,19341591,1.6904297,씨티케이,KOSDAQ,기타 화학제품 제조업,완제 화장품 (색조 및 기초),2017-12-07,WI310,"화장품,의류",G25,경기관련소비재
413630,2985,3235,2855,2915,8445201,25920164076,106212764790,36436626,372708,1.0195312,36436626,1.0195312,씨피시스템,KOSDAQ,플라스틱제품 제조업,전기재료연결부품,2022-03-31,WI230,기계,G20,산업재
013990,5090,5130,5040,5100,155662,791030995,167726433600,32887536,1141717,3.4707031,32887536,3.4707031,아가방컴퍼니,KOSDAQ,생활용품 도매업,유아용 의류 및 용품,2002-01-17,WI310,"화장품,의류",G25,경기관련소비재
123860,19900,20700,19860,20200,45156,916338750,244892983000,12123415,726003,5.9882812,12123415,5.9882812,아나패스,KOSDAQ,반도체 제조업,Timing Controller(TCON),2010-11-05,WI640,디스플레이,G45,IT
025980,8520,8620,8500,8530,442307,3783150810,801573730370,93971129,4842341,5.1484375,93971129,5.1484375,아난티,KOSDAQ,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,1996-01-06,WI320,"호텔,레저",G25,경기관련소비재
008700,1330,1357,1330,1353,371293,496672088,104349881460,77124820,3884335,5.0390625,77124820,5.0390625,아남전자,KOSPI,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,WI630,IT가전,G45,IT
125210,7180,7220,7070,7130,85118,607136070,117622112700,16496790,726451,4.3984375,16496790,4.3984375,아모그린텍,KOSDAQ,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,2019-03-29,WI110,화학,G15,소재
090430,122400,122600,121200,121300,167585,20384894850,7095171666700,58492759,13242733,22.640625,58492759,22.640625,아모레퍼시픽,KOSPI,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",2006-06-29,WI310,"화장품,의류",G25,경기관련소비재
002790,27700,27850,26950,27100,158368,4305685350,2153316678000,79458180,9056314,11.3984375,79458180,11.3984375,아모레퍼시픽홀딩스,KOSPI,기타 화학제품 제조업,지주회사,1973-04-30,WI310,"화장품,의류",G25,경기관련소비재
357580,9300,9300,8710,8720,104227,929769740,97840702080,11220264,209024,1.8603516,11220264,1.8603516,아모센스,KOSDAQ,전자부품 제조업,무선충전 차폐시트,2021-06-25,WI610,IT하드웨어,G45,IT
052710,12870,13080,12610,12880,110512,1409252230,188242603920,14615109,867336,5.9296875,14615109,5.9296875,아모텍,KOSDAQ,전자부품 제조업,"칩바리스터, 아몰퍼스코어",2003-08-01,WI610,IT하드웨어,G45,IT
074430,1008,1016,999,1001,173737,174522390,87914670844,87826844,944618,1.0800781,87826844,1.0800781,아미노로직스,KOSDAQ,기초 의약물질 제조업,DVR용 영상처리 칩,2004-06-04,WI410,건강관리,G35,건강관리
092040,4220,4220,3880,3895,494945,1972098970,214296461565,55018347,4230802,7.6914062,55018347,7.6914062,아미코젠,KOSDAQ,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재,2013-09-12,WI410,건강관리,G35,건강관리
083930,14590,15800,14380,14710,604381,9016948320,215902332790,14677249,1174374,8.0,14677249,8.0,아바코,KOSDAQ,특수 목적용 기계 제조업,평판디스플레이제조용장비,2005-10-11,WI630,IT가전,G45,IT
149950,8880,9430,8810,9310,40371,372545595,145305825000,15607500,192522,1.2304688,15607500,1.2304688,아바텍,KOSDAQ,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",2012-11-06,WI640,디스플레이,G45,IT
036010,7620,8480,7400,8350,811417,6546892985,110995998900,13292934,2539227,19.09375,13292934,19.09375,아비코전자,KOSDAQ,전자부품 제조업,"인덕터, 저항기",2002-07-03,WI630,IT가전,G45,IT
002030,354000,354000,349500,354000,1032,363174500,737785560000,2084140,163204,7.828125,2084140,7.828125,아세아,KOSPI,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,WI220,건설,G20,산업재
183190,14240,14240,13480,13550,221943,3037415325,506048733500,37346770,2653502,7.109375,37346770,7.109375,아세아시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",2013-11-06,WI220,건설,G20,산업재
002310,8200,8220,8120,8180,75846,618445430,340553931800,41632510,2132307,5.1210938,41632510,5.1210938,아세아제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,WI200,비철금속,G15,소재
050860,2065,2105,2050,2055,19387,39952904,46237500000,22500000,350363,1.5595703,22500000,1.5595703,아세아텍,KOSDAQ,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조",2010-01-26,WI230,기계,G20,산업재
012170,2175,2195,2120,2140,213426,460095104,23269810020,10873743,79007,0.72998047,10873743,0.72998047,아센디오,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,1989-12-20,WI331,미디어,G50,커뮤니케이션서비스
136410,10650,11140,10470,10760,75901,821820670,118565580560,11019106,438702,3.9804688,11019106,3.9804688,아셈스,KOSDAQ,플라스틱제품 제조업,핫멜트 접착 필름,2022-02-07,WI110,화학,G15,소재
246720,6500,6580,6320,6420,18877,120516330,93358099200,14541760,233897,1.6103516,14541760,1.6103516,아스타,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템,2017-03-20,WI410,건강관리,G35,건강관리
450950,12250,12250,11910,12180,121281,1465741755,455618380560,37407092,1118259,2.9902344,37407092,2.9902344,아스테라시스,KOSDAQ,의료용 기기 제조업,"피부 미용의료기기 제조, 판매",2025-01-24,WI410,건강관리,G35,건강관리
067390,540,543,531,540,601757,323960406,217705092660,403157579,5304753,1.3203125,403157579,1.3203125,아스트,KOSDAQ,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,2014-12-24,WI250,"상사,자본재",G20,산업재
159010,3810,3900,3755,3890,34052,130241500,51872134710,13334739,183239,1.3701172,13334739,1.3701172,아스플로,KOSDAQ,일반 목적용 기계 제조업,"강관, 피팅, 밸브류 등",2021-10-07,WI230,기계,G20,산업재
127710,1107,1111,1081,1091,17600,19201862,38080353462,34904082,3778,0.010002136,10471225,0.040008545,아시아경제,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,2015-07-31,WI331,미디어,G50,커뮤니케이션서비스
267850,11840,11840,11730,11770,2716,31970680,130647000000,11100000,65075,0.58984375,11100000,0.58984375,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",2018-11-23,WI602,IT서비스,G45,IT
020560,9510,9550,9440,9470,112042,1060588345,1950732033170,205990711,6082233,2.9492188,102974756,5.9101562,아시아나항공,KOSPI,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",2008-03-28,WI260,운송,G20,산업재
154030,2160,2175,2060,2115,148649,314831398,25510848705,12061867,437245,3.6308594,12061867,3.6308594,아시아종묘,KOSDAQ,작물 재배업,종자,2018-02-12,WI410,건강관리,G35,건강관리
227610,937,949,884,900,216431,196762611,32136669900,35707411,0,0.0,35707411,0.0,아우딘퓨쳐스,KOSDAQ,기타 화학제품 제조업,"기초화장품, 마스크팩 등",2017-07-12,WI310,"화장품,의류",G25,경기관련소비재
331740,15360,15430,14840,14870,187451,2823667565,143185192840,9629132,75352,0.77978516,9629132,0.77978516,아우토크립트,KOSDAQ,소프트웨어 개발 및 공급업,자동차 사이버보안 소프트웨어 및 솔루션,2025-07-15,WI300,자동차,G25,경기관련소비재
143160,17820,18070,17810,18000,8223,147326025,192895020000,10716390,231420,2.1601562,10716390,2.1601562,아이디스,KOSDAQ,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",2011-09-26,WI610,IT하드웨어,G45,IT
054800,12310,12500,12200,12310,15956,196884130,127380876360,10347756,0,0.0,10347756,0.0,아이디스홀딩스,KOSDAQ,기타 전문 서비스업,비금융지주회사,2001-09-27,WI610,IT하드웨어,G45,IT
332370,5520,5520,5280,5400,16866,90016060,71678120400,13273726,178106,1.3398438,13273726,1.3398438,아이디피,KOSDAQ,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",2020-08-24,WI610,IT하드웨어,G45,IT
066430,1539,1539,1480,1491,86351,129408574,58377832716,39153476,1801580,4.6015625,39153476,4.6015625,아이로보틱스,KOSDAQ,기타 전문 도매업,"VCI,LDPE필름 외",2002-12-24,WI110,화학,G15,소재
122900,8270,8300,8210,8280,20402,168403840,276790795200,33428840,1837980,5.5,33428840,5.5,아이마켓코리아,KOSPI,상품 종합 도매업,B2B 전자상거래,2010-07-30,WI250,"상사,자본재",G20,산업재
339950,2060,2075,2040,2045,56424,115894095,91915909475,44946655,1486534,3.3105469,44946655,3.3105469,아이비김영,KOSDAQ,일반 교습 학원,"오프라인 학원, 온라인강의",2019-12-24,WI332,교육,G25,경기관련소비재
469750,1590,1591,1501,1504,4054679,6192237973,51130707424,33996481,896047,2.640625,33996481,2.640625,아이비젼웍스,KOSDAQ,특수 목적용 기계 제조업,이차전지 검사시스템 및 검사시스템 설치셋업용역,2024-09-03,WI630,IT가전,G45,IT
460470,3020,3060,2995,3000,34527,103981157,45290610000,15096870,335968,2.2304688,15096870,2.2304688,아이빔테크놀로지,KOSDAQ,사진장비 및 광학기기 제조업,"생체현미경, CRO 서비스",2024-08-06,WI410,건강관리,G35,건강관리
099190,18400,18530,18130,18220,119834,2200777070,502633791720,27586926,6856840,24.859375,27586926,24.859375,아이센스,KOSDAQ,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",2013-01-30,WI410,건강관리,G35,건강관리
461300,22450,23600,22150,23250,153710,3545843225,307898192250,13242933,1014316,7.6601562,13242933,7.6601562,아이스크림미디어,KOSDAQ,소프트웨어 개발 및 공급업,"교육출판, 커머스, 연수",2024-08-30,WI332,교육,G25,경기관련소비재
289010,1818,1830,1818,1827,31788,57863961,25477982712,13945256,715503,5.1289062,13945256,5.1289062,아이스크림에듀,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,2019-07-11,WI332,교육,G25,경기관련소비재
214430,90600,92700,89500,92000,41890,3832465100,653821920000,7106760,343894,4.8398438,7106760,4.8398438,아이쓰리시스템,KOSDAQ,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",2015-07-30,WI250,"상사,자본재",G20,산업재
040910,3985,4545,3925,4490,264330,1139522622,83398494750,18574275,687539,3.6992188,18574275,3.6992188,아이씨디,KOSDAQ,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",2011-08-05,WI640,디스플레이,G45,IT
368600,2215,2435,2100,2425,122966,284299056,42530489050,17538346,225053,1.2802734,17538346,1.2802734,아이씨에이치,KOSDAQ,전자부품 제조업,스마트기기용 필름형 안테나,2022-07-29,WI610,IT하드웨어,G45,IT
456010,15790,15790,13530,13850,2043202,29794235225,185876362600,13420676,520942,3.8808594,13420676,3.8808594,아이씨티케이,KOSDAQ,반도체 제조업,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",2024-05-17,WI610,IT하드웨어,G45,IT
052860,2395,2420,2355,2385,48712,116419210,42602906790,17862854,307337,1.7197266,17862854,1.7197266,아이앤씨,KOSDAQ,반도체 제조업,지상파 DMB용 수신칩(모바일 TV용 SoC),2009-10-06,WI620,반도체,G45,IT
464500,3350,4170,3335,3650,11342117,43366171046,50965909950,13963263,452641,3.2402344,13963263,3.2402344,아이언디바이스,KOSDAQ,반도체 제조업,스마트폰용 오디오 앰프 반도체 Soc,2024-09-23,WI620,반도체,G45,IT
010780,20550,20800,19830,19960,42513,851039415,602532040960,30186976,1293967,4.2890625,30186976,4.2890625,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,WI220,건설,G20,산업재
212710,10700,10930,10390,10880,278986,2972604275,101026000640,9285478,611982,6.5898438,9285478,6.5898438,아이에스티이,KOSDAQ,반도체 제조업,반도체 제조용 장비,2025-02-12,WI620,반도체,G45,IT
038880,183,185,182,184,837287,152952529,69132696200,375721175,5970735,1.5898438,375721175,1.5898438,아이에이,KOSDAQ,전자부품 제조업,"반도체 및 모듈, 제어기",2000-04-27,WI300,자동차,G25,경기관련소비재
307180,2580,2585,2530,2560,49733,127157332,72864320000,28462625,340761,1.2001953,28462625,1.2001953,아이엘,KOSDAQ,전구 및 조명장치 제조업,LED용 실리콘렌즈 외,2018-12-21,WI640,디스플레이,G45,IT
101390,0,0,0,396,0,0,5140810224,12981844,798757,6.1484375,12981844,6.1484375,아이엠,KOSDAQ,전자부품 제조업,휴대폰카메라모듈 등,2008-07-23,__industryCode__,__industryName__,__sectorCode__,__sectorName__
461030,10440,10780,10060,10730,268549,2823956925,150410457500,14017750,437684,3.1191406,14017750,3.1191406,아이엠비디엑스,KOSDAQ,자연과학 및 공학 연구개발업,"알파리퀴드ⓡ 100, 알파리퀴드ⓡ HRR, 알파리퀴드ⓡ 디텍트, 알파리퀴드ⓡ 스크리닝",2024-04-03,WI410,건강관리,G35,건강관리
451220,11350,11390,11010,11360,118969,1340393750,89455580960,7874611,319680,4.0585938,7874611,4.0585938,아이엠티,KOSDAQ,특수 목적용 기계 제조업,건식세정 장비 및 EUV Mask Baking Laser,2023-10-10,WI620,반도체,G45,IT
090150,787,794,766,787,77764,60943425,32955855591,41875293,565465,1.3496094,41875293,1.3496094,아이윈,KOSDAQ,자동차 신품 부품 제조업,시트히터,2006-10-20,WI300,자동차,G25,경기관련소비재
123010,810,810,775,780,120543,94362757,25473662760,32658542,0,0.0,32658542,0.0,아이윈플러스,KOSDAQ,전자부품 제조업,이미지센서 패키징,2016-07-20,WI610,IT하드웨어,G45,IT
031310,1659,1659,1630,1646,53364,87848823,43380400778,26355043,282431,1.0703125,12913971,2.1894531,아이즈비전,KOSDAQ,전기 통신업,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)",1997-07-25,WI610,IT하드웨어,G45,IT
462980,2450,2460,2395,2415,83201,200390920,44036165355,18234437,586749,3.2207031,18234437,3.2207031,아이지넷,KOSDAQ,기타 정보 서비스업,"보험 서비스 어플리케이션, 기업용 보험 솔루션",2025-02-04,WI520,보험,G40,금융
185490,2760,2790,2735,2780,33998,94071825,75142799520,27029784,360612,1.3300781,27029784,1.3300781,아이진,KOSDAQ,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",2015-11-16,WI410,건강관리,G35,건강관리
059100,5400,5490,5360,5370,6138,33120470,37970518200,7070860,499052,7.0585938,7070860,7.0585938,아이컴포넌트,KOSDAQ,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,2008-12-16,WI640,디스플레이,G45,IT
262840,2210,2215,2060,2170,82647,179148290,45860573850,21133905,395667,1.8701172,21133905,1.8701172,아이퀘스트,KOSDAQ,소프트웨어 개발 및 공급업,"패키지 ERP, 구축형 ERP 등",2021-02-05,WI602,IT서비스,G45,IT
175250,0,0,0,2170,0,0,81501658560,37558368,1291828,3.4394531,37558368,3.4394531,아이큐어,KOSDAQ,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인",2018-07-12,WI410,건강관리,G35,건강관리
052460,2695,2725,2680,2680,45179,121900855,39149268480,14607936,1182361,8.09375,14607936,8.09375,아이크래프트,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",2005-01-03,WI610,IT하드웨어,G45,IT
119830,6580,6620,6400,6480,300509,1949304125,143321672160,22117542,771107,3.4902344,22117542,3.4902344,아이텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,WI620,반도체,G45,IT
052770,500,513,465,474,698252,335056870,27473340516,57960634,692573,1.1904297,57960634,1.1904297,아이톡시,KOSDAQ,소프트웨어 개발 및 공급업,게임,2002-08-22,__industryCode__,__industryName__,__sectorCode__,__sectorName__
124500,18600,18700,18270,18490,147601,2723077060,429051704230,23204527,1059616,4.5703125,23204527,4.5703125,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,2014-12-23,WI200,비철금속,G15,소재
031820,626,630,619,628,144745,90461803,76020320648,121051466,1709024,1.4101562,121051466,1.4101562,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",1997-02-12,WI602,IT서비스,G45,IT
010280,1211,1227,1150,1161,428469,502163832,75608715546,65123786,2139265,3.2792969,65123786,3.2792969,아이티센엔텍,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",2000-04-14,WI602,IT서비스,G45,IT
232830,2325,2555,2325,2460,97387,238858021,28800381120,11707472,528436,4.5117188,11707472,4.5117188,아이티센피엔에스,KOSDAQ,소프트웨어 개발 및 공급업,"디지털 금융 서비스 구축, 모바일 보안솔루션, 생체인증 전자서명",2023-06-29,WI602,IT서비스,G45,IT
372800,6070,6090,5760,5770,29530,172930735,34891132300,6046990,53196,0.8798828,6046990,0.8798828,아이티아이즈,KOSDAQ,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",2021-11-11,WI602,IT서비스,G45,IT
084850,12230,12280,12070,12130,33208,403749920,275143989420,22682934,581453,2.5605469,22682934,2.5605469,아이티엠반도체,KOSDAQ,전자부품 제조업,배터리 보호회로,2019-11-07,WI610,IT하드웨어,G45,IT
309710,17930,18970,17720,17900,141081,2569605555,225235717900,12583001,22862,0.18005371,12583001,0.18005371,아이티켐,KOSDAQ,기초 의약물질 제조업,"원료의약품, 의약품중간체 및 전자재료 등",2025-08-07,WI410,건강관리,G35,건강관리
114840,23300,23700,22650,22850,78319,1803592175,395759715000,17319900,1680974,9.7109375,17319900,9.7109375,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업,"색조화장품 브랜드 `롬앤(Rom&nd)', IT기반 웨딩서비스 브랜드 `아이웨딩`",2021-10-28,WI310,"화장품,의류",G25,경기관련소비재
027360,2295,2330,2295,2320,240067,556992888,281057341920,121145406,1545629,1.2802734,121145406,1.2802734,아주IB투자,KOSDAQ,기타 금융업,,2018-11-21,WI500,은행,G40,금융
139990,3950,4000,3935,3990,25001,99662015,154634101860,38755414,5519532,14.2421875,38755414,14.2421875,아주스틸,KOSPI,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재 등",2021-08-20,WI210,철강,G15,소재
032080,1368,1368,1345,1352,7993,10814431,29055871208,21491029,117213,0.5498047,21491029,0.5498047,아즈텍WB,KOSDAQ,"섬유제품 염색, 정리 및 마무리 가공업",직물,2000-10-26,WI310,"화장품,의류",G25,경기관련소비재
013310,3245,3360,3245,3300,433259,1432954503,128061720600,38806582,3607443,9.296875,38806582,9.296875,아진산업,KOSDAQ,자동차 신품 부품 제조업,자동차 차체 부품,2015-12-22,WI300,자동차,G25,경기관련소비재
059120,8180,8180,7770,7950,287199,2265881795,77501338200,9748596,173723,1.7802734,9748596,1.7802734,아진엑스텍,KOSDAQ,반도체 제조업,"전자집적회로, 모션제어칩",2014-07-24,WI620,반도체,G45,IT
009320,1045,1057,1042,1046,32296,33766509,51567559420,49299770,154827,0.3100586,49299770,0.3100586,아진전자부품,KOSPI,자동차 신품 부품 제조업,자동차 전장부품,1989-08-25,WI300,자동차,G25,경기관련소비재
203690,0,0,0,4425,0,0,76921522875,17383395,47204,0.27001953,17383395,0.27001953,아크솔루션스,KOSDAQ,"펄프, 종이 및 판지 제조업",화장품,2014-09-30,__industryCode__,__industryName__,__sectorCode__,__sectorName__
158430,8160,8260,7880,7900,378577,3047464610,196319179100,24850529,743854,2.9902344,24850529,2.9902344,아톤,KOSDAQ,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발",2019-10-17,WI602,IT서비스,G45,IT
200350,8560,8560,8500,8530,15522,132259000,85266093250,9996025,114577,1.1503906,9996025,1.1503906,아티스트스튜디오,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",드라마 제작,2021-12-30,WI331,미디어,G50,커뮤니케이션서비스
321820,5960,6050,5930,5980,12490,74623895,93236428480,15591376,260235,1.6699219,15591376,1.6699219,아티스트컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업,빅데이터/인공지능 마케팅플랫폼 및 데이터플랫폼,2021-02-03,WI602,IT서비스,G45,IT
001540,7900,7900,7800,7870,19102,149791015,102643845400,13042420,647044,4.9609375,13042420,4.9609375,안국약품,KOSDAQ,의약품 제조업,"그랑파제, 토비콤-S",2000-06-15,WI410,건강관리,G35,건강관리
053800,61400,61400,60700,61100,31651,1930614650,679829516600,11126506,3618271,32.53125,11126506,32.53125,안랩,KOSDAQ,소프트웨어 개발 및 공급업,바이러스백신 프로그램,2001-09-13,WI602,IT서비스,G45,IT
065660,24250,24750,23850,24750,14162,344787550,247650975000,10006100,390240,3.9003906,10006100,3.9003906,안트로젠,KOSDAQ,기타 전문 도매업,줄기세포치료제,2016-02-15,WI410,건강관리,G35,건강관리
